#  PROBE RESULTS (THIS IS A MAGIC LINE)
# ---------------------------------------------------------------------------
# Evaluation: PDF
# ---------------------------------------------------------------------------
#  Name: Shadowing
#  Description: Shadowing [dB]]
# ---------------------------------------------------------------------------
#  Evaluation terminated successfully!
# ---------------------------------------------------------------------------
#  Common Statistics 
#  Minimum: +infinity
#  Maximum: -infinity
#  Trials: 0
#  Mean: 0.0000000
# 
#  Variance: 0.0000000
#  Relative variance: 0.0000000
#  Coefficient of variation: 0.0000000
#  Standard deviation: 0.0000000
#  Relative standard deviation: 0.0000000
# 
#  Skewness: 0.0000000
# 
#  2nd moment: 0.0000000
#  3rd moment: 0.0000000
# 
#  Sum of all values: 0.0000000
#  (Sum of all values)^2: 0.0000000
#  (Sum of all values)^3: 0.0000000
# -----------------------------------------------------------
# PDF statistics 
#  Left border of x-axis: -100
#  Right border of x-axis: 100
#  Resolution of x-axis: 200
# -----------------------------------------------------------
# PDF data 
#  Underflows: 0
#  Underflows in percent: 0
#  Overflows: 0
#  Overflows in percent: 0
# -----------------------------------------------------------
# Percentiles
#  P01: 0.0000000
#  P02: 0.0000000
#  P03: 0.0000000
#  P04: 0.0000000
#  P05: 0.0000000
#  P06: 0.0000000
#  P07: 0.0000000
#  P08: 0.0000000
#  P09: 0.0000000
#  P10: 0.0000000
#  P11: 0.0000000
#  P12: 0.0000000
#  P13: 0.0000000
#  P14: 0.0000000
#  P15: 0.0000000
#  P16: 0.0000000
#  P17: 0.0000000
#  P18: 0.0000000
#  P19: 0.0000000
#  P20: 0.0000000
#  P21: 0.0000000
#  P22: 0.0000000
#  P23: 0.0000000
#  P24: 0.0000000
#  P25: 0.0000000
#  P26: 0.0000000
#  P27: 0.0000000
#  P28: 0.0000000
#  P29: 0.0000000
#  P30: 0.0000000
#  P31: 0.0000000
#  P32: 0.0000000
#  P33: 0.0000000
#  P34: 0.0000000
#  P35: 0.0000000
#  P36: 0.0000000
#  P37: 0.0000000
#  P38: 0.0000000
#  P39: 0.0000000
#  P40: 0.0000000
#  P41: 0.0000000
#  P42: 0.0000000
#  P43: 0.0000000
#  P44: 0.0000000
#  P45: 0.0000000
#  P46: 0.0000000
#  P47: 0.0000000
#  P48: 0.0000000
#  P49: 0.0000000
#  P50: 0.0000000
#  P51: 0.0000000
#  P52: 0.0000000
#  P53: 0.0000000
#  P54: 0.0000000
#  P55: 0.0000000
#  P56: 0.0000000
#  P57: 0.0000000
#  P58: 0.0000000
#  P59: 0.0000000
#  P60: 0.0000000
#  P61: 0.0000000
#  P62: 0.0000000
#  P63: 0.0000000
#  P64: 0.0000000
#  P65: 0.0000000
#  P66: 0.0000000
#  P67: 0.0000000
#  P68: 0.0000000
#  P69: 0.0000000
#  P70: 0.0000000
#  P71: 0.0000000
#  P72: 0.0000000
#  P73: 0.0000000
#  P74: 0.0000000
#  P75: 0.0000000
#  P76: 0.0000000
#  P77: 0.0000000
#  P78: 0.0000000
#  P79: 0.0000000
#  P80: 0.0000000
#  P81: 0.0000000
#  P82: 0.0000000
#  P83: 0.0000000
#  P84: 0.0000000
#  P85: 0.0000000
#  P86: 0.0000000
#  P87: 0.0000000
#  P88: 0.0000000
#  P89: 0.0000000
#  P90: 0.0000000
#  P91: 0.0000000
#  P92: 0.0000000
#  P93: 0.0000000
#  P94: 0.0000000
#  P95: 0.0000000
#  P96: 0.0000000
#  P97: 0.0000000
#  P98: 0.0000000
#  P99: 0.0000000
#  P100: 0.0000000
# -----------------------------------------------------------
# 
# x_n                  F(x_n)           G(x_n)     P(x_n-1 < X    n
#                    =P(X<=x_n)       =P(X>x_n)   AND X <= x_n)
# 
-33.0000000         0.0000000       0.0000000       0.0000000    67
-32.0000000         0.0000000       0.0000000       0.0000000    68
-31.0000000         0.0000000       0.0000000       0.0000000    69
-30.0000000         0.0000000       0.0000000       0.0000000    70
-29.0000000         0.0000000       0.0000000       0.0000000    71
-28.0000000         0.0000000       0.0000000       0.0000000    72
-27.0000000         0.0000000       0.0000000       0.0000000    73
-26.0000000         0.0000000       0.0000000       0.0000000    74
-25.0000000         0.0000000       0.0000000       0.0000000    75
-24.0000000         0.0000000       0.0000000       0.0000000    76
-23.0000000         0.0000000       0.0000000       0.0000000    77
-22.0000000         0.0000000       0.0000000       0.0000000    78
-21.0000000         0.0000000       0.0000000       0.0000000    79
-20.0000000         0.0000000       0.0000000       0.0000000    80
-19.0000000         0.0000000       0.0000000       0.0000000    81
-18.0000000         0.0000000       0.0000000       0.0000000    82
-17.0000000         0.0000000       0.0000000       0.0000000    83
-16.0000000         0.0000000       0.0000000       0.0000000    84
-15.0000000         0.0000000       0.0000000       0.0000000    85
-14.0000000         0.0000000       0.0000000       0.0000000    86
-13.0000000         0.0000000       0.0000000       0.0000000    87
-12.0000000         0.0000000       0.0000000       0.0000000    88
-11.0000000         0.0000000       0.0000000       0.0000000    89
-10.0000000         0.0000000       0.0000000       0.0000000    90
-9.0000000          0.0000000       0.0000000       0.0000000    91
-8.0000000          0.0000000       0.0000000       0.0000000    92
-7.0000000          0.0000000       0.0000000       0.0000000    93
-6.0000000          0.0000000       0.0000000       0.0000000    94
-5.0000000          0.0000000       0.0000000       0.0000000    95
-4.0000000          0.0000000       0.0000000       0.0000000    96
-3.0000000          0.0000000       0.0000000       0.0000000    97
-2.0000000          0.0000000       0.0000000       0.0000000    98
-1.0000000          0.0000000       0.0000000       0.0000000    99
0.0000000           0.0000000       0.0000000       0.0000000   100
1.0000000           0.0000000       0.0000000       0.0000000   101
2.0000000           0.0000000       0.0000000       0.0000000   102
3.0000000           0.0000000       0.0000000       0.0000000   103
4.0000000           0.0000000       0.0000000       0.0000000   104
5.0000000           0.0000000       0.0000000       0.0000000   105
6.0000000           0.0000000       0.0000000       0.0000000   106
7.0000000           0.0000000       0.0000000       0.0000000   107
8.0000000           0.0000000       0.0000000       0.0000000   108
9.0000000           0.0000000       0.0000000       0.0000000   109
10.0000000          0.0000000       0.0000000       0.0000000   110
11.0000000          0.0000000       0.0000000       0.0000000   111
12.0000000          0.0000000       0.0000000       0.0000000   112
13.0000000          0.0000000       0.0000000       0.0000000   113
14.0000000          0.0000000       0.0000000       0.0000000   114
15.0000000          0.0000000       0.0000000       0.0000000   115
16.0000000          0.0000000       0.0000000       0.0000000   116
17.0000000          0.0000000       0.0000000       0.0000000   117
18.0000000          0.0000000       0.0000000       0.0000000   118
19.0000000          0.0000000       0.0000000       0.0000000   119
20.0000000          0.0000000       0.0000000       0.0000000   120
21.0000000          0.0000000       0.0000000       0.0000000   121
22.0000000          0.0000000       0.0000000       0.0000000   122
23.0000000          0.0000000       0.0000000       0.0000000   123
24.0000000          0.0000000       0.0000000       0.0000000   124
25.0000000          0.0000000       0.0000000       0.0000000   125
26.0000000          0.0000000       0.0000000       0.0000000   126
27.0000000          0.0000000       0.0000000       0.0000000   127
28.0000000          0.0000000       0.0000000       0.0000000   128
29.0000000          0.0000000       0.0000000       0.0000000   129
30.0000000          0.0000000       0.0000000       0.0000000   130
31.0000000          0.0000000       0.0000000       0.0000000   131
32.0000000          0.0000000       0.0000000       0.0000000   132
33.0000000          0.0000000       0.0000000       0.0000000   133
34.0000000          0.0000000       0.0000000       0.0000000   134
35.0000000          0.0000000       0.0000000       0.0000000   135
36.0000000          0.0000000       0.0000000       0.0000000   136
37.0000000          0.0000000       0.0000000       0.0000000   137
38.0000000          0.0000000       0.0000000       0.0000000   138
39.0000000          0.0000000       0.0000000       0.0000000   139
40.0000000          0.0000000       0.0000000       0.0000000   140
41.0000000          0.0000000       0.0000000       0.0000000   141
42.0000000          0.0000000       0.0000000       0.0000000   142
43.0000000          0.0000000       0.0000000       0.0000000   143
44.0000000          0.0000000       0.0000000       0.0000000   144
45.0000000          0.0000000       0.0000000       0.0000000   145
46.0000000          0.0000000       0.0000000       0.0000000   146
47.0000000          0.0000000       0.0000000       0.0000000   147
48.0000000          0.0000000       0.0000000       0.0000000   148
49.0000000          0.0000000       0.0000000       0.0000000   149
50.0000000          0.0000000       0.0000000       0.0000000   150
51.0000000          0.0000000       0.0000000       0.0000000   151
52.0000000          0.0000000       0.0000000       0.0000000   152
53.0000000          0.0000000       0.0000000       0.0000000   153
54.0000000          0.0000000       0.0000000       0.0000000   154
55.0000000          0.0000000       0.0000000       0.0000000   155
56.0000000          0.0000000       0.0000000       0.0000000   156
57.0000000          0.0000000       0.0000000       0.0000000   157
58.0000000          0.0000000       0.0000000       0.0000000   158
59.0000000          0.0000000       0.0000000       0.0000000   159
60.0000000          0.0000000       0.0000000       0.0000000   160
61.0000000          0.0000000       0.0000000       0.0000000   161
62.0000000          0.0000000       0.0000000       0.0000000   162
63.0000000          0.0000000       0.0000000       0.0000000   163
64.0000000          0.0000000       0.0000000       0.0000000   164
65.0000000          0.0000000       0.0000000       0.0000000   165
66.0000000          0.0000000       0.0000000       0.0000000   166
67.0000000          0.0000000       0.0000000       0.0000000   167
68.0000000          0.0000000       0.0000000       0.0000000   168
69.0000000          0.0000000       0.0000000       0.0000000   169
70.0000000          0.0000000       0.0000000       0.0000000   170
71.0000000          0.0000000       0.0000000       0.0000000   171
72.0000000          0.0000000       0.0000000       0.0000000   172
73.0000000          0.0000000       0.0000000       0.0000000   173
74.0000000          0.0000000       0.0000000       0.0000000   174
75.0000000          0.0000000       0.0000000       0.0000000   175
76.0000000          0.0000000       0.0000000       0.0000000   176
77.0000000          0.0000000       0.0000000       0.0000000   177
78.0000000          0.0000000       0.0000000       0.0000000   178
79.0000000          0.0000000       0.0000000       0.0000000   179
80.0000000          0.0000000       0.0000000       0.0000000   180
81.0000000          0.0000000       0.0000000       0.0000000   181
82.0000000          0.0000000       0.0000000       0.0000000   182
83.0000000          0.0000000       0.0000000       0.0000000   183
84.0000000          0.0000000       0.0000000       0.0000000   184
85.0000000          0.0000000       0.0000000       0.0000000   185
86.0000000          0.0000000       0.0000000       0.0000000   186
87.0000000          0.0000000       0.0000000       0.0000000   187
88.0000000          0.0000000       0.0000000       0.0000000   188
89.0000000          0.0000000       0.0000000       0.0000000   189
90.0000000          0.0000000       0.0000000       0.0000000   190
91.0000000          0.0000000       0.0000000       0.0000000   191
92.0000000          0.0000000       0.0000000       0.0000000   192
93.0000000          0.0000000       0.0000000       0.0000000   193
94.0000000          0.0000000       0.0000000       0.0000000   194
95.0000000          0.0000000       0.0000000       0.0000000   195
96.0000000          0.0000000       0.0000000       0.0000000   196
97.0000000          0.0000000       0.0000000       0.0000000   197
98.0000000          0.0000000       0.0000000       0.0000000   198
99.0000000          0.0000000       0.0000000       0.0000000   199
100.0000000         0.0000000       0.0000000       0.0000000   200
# -----------------------------------------------------------
